"","code","state","period","lforce","unemployed","urate","openings","jobrate","pop","stindex","C1","C2","C3","C4","C5","C6","C7","H1","f_lfp","educrate","lhshr","avgage","o_lfp","covid"
"456",19,"Louisiana","21-Dec",2057188,77111,3.7,122000,0.058037836,4624047,"52.7916129032258","1","2","2","2","1","1","1","2","0.531853281853282","0.248738647830474","0.0651340996168582","40","0.62363238512035","779567"
"457",20,"Maine","20-Jan",699646,20773,3,30000,0.042320698,1362280,"0","0","0","0","0","0","0","0","0","0.564102564102564","0.275475923852184","0.0670731707317073","49","0.763265306122449","0"
"458",20,"Maine","20-Feb",699067,21619,3.1,27000,0.038327882,1362280,"4.40862068965517","0","0","0","0","0","0","0","0.793103448275862","0.592592592592593","0.286054827175209","0.0920770877944325","48","0.76605504587156","0"
"459",20,"Maine","20-Mar",697728,21553,3.1,22000,0.031510724,1362280,"33.4822580645161","1.32258064516129","0.67741935483871","1.19354838709677","2.19354838709677","0.451612903225806","0.451612903225806","0","2","0.550649350649351","0.316353887399464","0.0780487804878049","51","0.739336492890995","22"
"460",20,"Maine","20-Apr",654335,59662,9.1,25000,0.040343859,1362280,"84.2326666666667","3","3","2","4","2","2","1.86666666666667","2","0.53551912568306","0.329078014184397","0.0481927710843374","49","0.739795918367347","810.5"
"461",20,"Maine","20-May",681019,56255,8.3,27000,0.041426038,1362280,"81.2709677419355","3","2","2","3.96774193548387","2","1.96774193548387","2","2","0.541420118343195","0.311178247734139","0.0547112462006079","52","0.771739130434783","1661"
"462",20,"Maine","20-Jun",661977,35086,5.3,27000,0.041291286,1362280,"75","3","2","2","3","2","1","2","2","0.540059347181009","0.362363919129082","0.0597014925373134","51","0.726775956284153","2780.5"
"463",20,"Maine","20-Jul",690375,60585,8.8,31000,0.046913543,1362280,"75","3","2","2","3","2","1","2","2","0.573643410852713","0.350335570469799","0.0693333333333333","49","0.757142857142857","3577"
"464",20,"Maine","20-Aug",666897,34518,5.2,27000,0.040947619,1362280,"74.7612903225806","2.93548387096774","2","2","3","2","1","2","2","0.575063613231552","0.351778656126482","0.0661577608142494","49","0.755980861244019","4170"
"465",20,"Maine","20-Sep",666384,32384,4.9,32000,0.048048048,1362280,"63.0883333333333","1.43333333333333","2","2","3","1","1","2","2","0.545205479452055","0.366758241758242","0.0597402597402597","50","0.717171717171717","4911.5"
"466",20,"Maine","20-Oct",666379,31892,4.8,30000,0.04514761,1362280,"58.6322580645161","1","2","1.38709677419355","3","1","1","2","2","0.548556430446194","0.353723404255319","0.0518518518518519","49","0.732057416267943","5852"
"467",20,"Maine","20-Nov",666706,32749,4.9,26000,0.039396506,1362280,"55.1233333333333","1","1.63333333333333","1","3","1","1","2","2","0.517906336088154","0.303643724696356","0.0717948717948718","48","0.7","9452.5"
"468",20,"Maine","20-Dec",666913,33360,5,27000,0.040874843,1362280,"52.78","1","1","1","3","1","1","2","2","0.517711171662125","0.295735900962861","0.0773480662983425","50","0.688118811881188","20270"
"469",20,"Maine","21-Jan",671317,35047,5.2,28000,0.042151535,1372247,"51.3451612903226","1","1","1","3","0.741935483870968","1","2","2","0.571801566579634","0.295238095238095","0.0981912144702842","48","0.768472906403941","34018"
"470",20,"Maine","21-Feb",672049,32398,4.8,32000,0.047643791,1372247,"43.52","1","0","1","3","0","1","2","2","0.573446327683616","0.302158273381295","0.0698924731182796","48","0.810810810810811","42477.5"
"471",20,"Maine","21-Mar",673127,32591,4.8,38000,0.056002924,1372247,"43.52","1","0","1","3","0","1","2","2","0.598265895953757","0.328358208955224","0.0449438202247191","46","0.755681818181818","47441"
"472",20,"Maine","21-Apr",673890,32510,4.8,46000,0.066920772,1372247,"43.52","1","0","1","3","0","1","2","2","0.584958217270195","0.295676429567643","0.0531645569620253","44","0.84971098265896","57068"
"473",20,"Maine","21-May",675184,32422,4.8,48000,0.069488478,1372247,"36.2303225806452","1","0","0.741935483870968","2.54838709677419","0","0.774193548387097","1","2","0.589812332439678","0.303155006858711","0.0829268292682927","45","0.764044943820225","65901"
"474",20,"Maine","21-Jun",674763,32471,4.8,47000,0.068185907,1372247,"20.5553333333333","1","0","0","0.0666666666666667","0","0","1","2","0.568783068783069","0.310344827586207","0.0780487804878049","46","0.697435897435897","68698"
"475",20,"Maine","21-Jul",678229,33172,4.9,60000,0.085099503,1372247,"20.37","1","0","0","0","0","0","1","2","0.572178477690289","0.33008356545961","0.115196078431373","50","0.729857819905213","69506"
"476",20,"Maine","21-Aug",677717,33226,4.9,48000,0.06931498,1372247,"20.37","1","0","0","0","0","0","1","2","0.5390625","0.361971830985916","0.116094986807388","49","0.663461538461538","73284"
"477",20,"Maine","21-Sep",679325,32945,4.8,48000,0.069126415,1372247,"20.37","1","0","0","0","0","0","1","2","0.501362397820163","0.414878397711016","0.0723860589812333","50","0.663414634146341","85205.5"
"478",20,"Maine","21-Oct",679468,33057,4.9,42000,0.061010065,1372247,"20.37","1","0","0","0","0","0","1","2","0.50974930362117","0.387608069164265","0.0819209039548023","51","0.637254901960784","98301"
"479",20,"Maine","21-Nov",678843,32965,4.9,40000,0.05831941,1372247,"21.0503333333333","1.26666666666667","0","0","0","0","0","0.233333333333333","2","0.498452012383901","0.405956112852665","0.0635451505016722","54","0.615384615384615","114650.5"
"480",20,"Maine","21-Dec",677134,31806,4.7,48000,0.069231302,1372247,"19.2361290322581","1.19354838709677","0","0","0","0","0","0","2","0.479289940828402","0.403348554033486","0.0716612377850163","54","0.592783505154639","141754"
"481",21,"Maryland","20-Jan",3284785,119220,3.6,170000,0.050965878,6172679,"0","0","0","0","0","0","0","0","0","0.623711340206186","0.409366869037294","0.0786838340486409","42","0.876404494382023","0"
"482",21,"Maryland","20-Feb",3296282,113812,3.5,146000,0.043863998,6172679,"0","0","0","0","0","0","0","0","0","0.629005059021922","0.420512820512821","0.096551724137931","40","0.885826771653543","0"
"483",21,"Maryland","20-Mar",3287072,127045,3.9,124000,0.03775852,6172679,"37.7267741935484","1.45161290322581","1.32258064516129","1.29032258064516","2.2258064516129","0.451612903225806","0.129032258064516","0.129032258064516","1.54838709677419","0.632075471698113","0.44990366088632","0.098310291858679","39","0.888392857142857","37"
"484",21,"Maryland","20-Apr",3104331,273123,8.8,104000,0.035431901,6172679,"87.035","3","3","2","4","1.83333333333333","2","2","2","0.583774250440917","0.418906394810009","0.0625","39.5","0.85042735042735","10408"
"485",21,"Maryland","20-May",3130185,290402,9.3,108000,0.036637704,6172679,"84.1974193548387","3","3","2","4","2","2","2","2","0.589251439539347","0.450604838709677","0.0584905660377358","41","0.844036697247706","37968"
"486",21,"Maryland","20-Jun",3255232,280621,8.6,139000,0.044642699,6172679,"66.787","3","2.4","2","3.93333333333333","1.23333333333333","1","1","2","0.620041753653445","0.451505016722408","0.0444015444015444","41.5","0.949238578680203","62220.5"
"487",21,"Maryland","20-Jul",3192506,280225,8.8,173000,0.056072688,6172679,"56.0448387096774","3","1","2","3","0.838709677419355","1","1","2","0.616842105263158","0.463553530751708","0.0815109343936382","42","0.920398009950249","75664"
"488",21,"Maryland","20-Aug",3176646,268849,8.5,131000,0.043109165,6172679,"50.6738709677419","2.96774193548387","1","2","3","0","1","1","2","0.618657937806874","0.433126660761736","0.071875","39","0.910204081632653","100212"
"489",21,"Maryland","20-Sep",3004854,206005,6.9,140000,0.047637698,6172679,"47.69","2","1","2","3","0","1","1","2","0.586267605633803","0.426851851851852","0.0714285714285714","42","0.848739495798319","117566.5"
"490",21,"Maryland","20-Oct",3115204,201351,6.5,157000,0.05112586,6172679,"43.2961290322581","1.67741935483871","1","2","3","0","0.483870967741935","1","2","0.606112054329372","0.430714916151809","0.0723076923076923","42","0.827450980392157","134329"
"491",21,"Maryland","20-Nov",3120857,206589,6.6,125000,0.041128324,6172679,"49.5353333333333","2","1.7","2","3.63333333333333","0","0","1.7","2","0.606611570247934","0.434707903780069","0.0803571428571429","43","0.824175824175824","166793"
"492",21,"Maryland","20-Dec",3105593,206860,6.7,121000,0.040069768,6172679,"54.7196774193548","2","2","2","3.80645161290323","0","0","2","2","0.599653379549393","0.431175934366454","0.0726429675425039","42","0.847058823529412","241767"
"493",21,"Maryland","21-Jan",3078925,195821,6.4,146000,0.048199071,6165129,"56.5132258064516","2","2","1.87096774193548","4","0","0","2","2","0.587848932676519","0.455403087478559","0.0546528803545052","41","0.875457875457875","324031"
"494",21,"Maryland","21-Feb",3084074,189122,6.1,160000,0.052373982,6165129,"50.03","2","1","1","3.78571428571429","0","0.964285714285714","2","2","0.585483870967742","0.450127877237852","0.051698670605613","41","0.840909090909091","371344"
"495",21,"Maryland","21-Mar",3108211,188570,6.1,195000,0.062607536,6165129,"45.4893548387097","2","1","1","3","0","1","1.35483870967742","2","0.601666666666667","0.453590192644483","0.0556390977443609","40","0.881226053639847","394716"
"496",21,"Maryland","21-Apr",3113254,183551,5.9,227000,0.071910471,6165129,"43.52","2","1","1","3","0","1","1","2","0.600649350649351","0.437771975630983","0.0467571644042232","41","0.859437751004016","432577"
"497",21,"Maryland","21-May",3124168,183619,5.9,195000,0.062190066,6165129,"31.4809677419355","2","0","0.451612903225806","1.35483870967742","0","1","0.870967741935484","2","0.590753424657534","0.434296365330848","0.0770465489566613","43","0.833333333333333","456004"
"498",21,"Maryland","21-Jun",3161916,210372,6.7,208000,0.065832285,6165129,"20.37","2","0","0","0","0","1","0","2","0.58277027027027","0.418498168498169","0.0913461538461538","44","0.841509433962264","461431"
"499",21,"Maryland","21-Jul",3198938,185608,5.8,258000,0.078867005,6165129,"18.446","2","0","0","0","0","0.580645161290323","0","2","0.600694444444444","0.428033866415804","0.0904684975767367","41","0.778242677824268","463848"
"500",21,"Maryland","21-Aug",3154097,185176,5.9,210000,0.066060151,6165129,"14.3961290322581","1.38709677419355","0","0","0","0","0","0","2","0.581272084805654","0.431390977443609","0.0673758865248227","42","0.775","480718"
"501",21,"Maryland","21-Sep",3129815,166135,5.3,207000,0.06528568,6165129,"12.96","1","0","0","0","0","0","0","2","0.569789674952199","0.451381780962129","0.0484739676840215","42.5","0.807860262008734","514594"
"502",21,"Maryland","21-Oct",3135150,155711,5,241000,0.074834518,6165129,"12.96","1","0","0","0","0","0","0","2","0.583333333333333","0.463016330451489","0.059504132231405","40","0.754237288135593","549679"
"503",21,"Maryland","21-Nov",3129583,143867,4.6,181000,0.057157004,6165129,"12.96","1","0","0","0","0","0","0","2","0.581613508442777","0.479355488418933","0.0651408450704225","42","0.809128630705394","572693"
"504",21,"Maryland","21-Dec",3120513,124871,4,191000,0.059937702,6165129,"10.19","1","0","0","0","0","0","0","2","0.575342465753425","0.455789473684211","0.0670194003527337","42","0.810924369747899","611438"
"505",22,"Massachusetts","20-Jan",3755504,127991,3.4,165000,0.043506772,7022220,"0.716129032258065","0","0","0","0","0","0.193548387096774","0","0","0.617171717171717","0.453013278855975","0.0731306491372227","40","0.770573566084788","0"
"506",22,"Massachusetts","20-Feb",3758153,117212,3.1,173000,0.045359905,7022220,"3.7","0","0","0","0","0","1","0","0","0.619142572283151","0.449569183983781","0.0776859504132231","39","0.83206106870229","1"
"507",22,"Massachusetts","20-Mar",3712130,116907,3.1,134000,0.035932418,7022220,"34.17","1.58064516129032","0.774193548387097","1.2258064516129","1.96774193548387","0.161290322580645","1","0.161290322580645","1.51612903225806","0.615145228215768","0.456601788532351","0.0675909878682842","39","0.868354430379747","197"
"508",22,"Massachusetts","20-Apr",3382826,550084,16.3,130000,0.043878272,7022220,"67.59","3","3","2","4","1","1","1","2","0.544210526315789","0.452562704471101","0.0436320754716981","40","0.819306930693069","31049.5"
"509",22,"Massachusetts","20-May",3585611,552517,15.4,120000,0.038057857,7022220,"66.3345161290323","3","3","2","3.54838709677419","1","1","1","2","0.568131868131868","0.457938718662953","0.0428736964078795","40","0.813131313131313","84933"
"510",22,"Massachusetts","20-Jun",3718781,549404,14.8,139000,0.042014559,7022220,"59.6916666666667","3","2","2","3","1","1","1","2","0.581081081081081","0.451834862385321","0.051054384017758","42","0.763819095477387","101404"
"511",22,"Massachusetts","20-Jul",3610552,364930,10.1,171000,0.050049435,7022220,"60.1551612903226","3","2","1.16129032258065","3","1","1","1","2","0.593975903614458","0.462659380692168","0.0790094339622641","43","0.762532981530343","106271"
"512",22,"Massachusetts","20-Aug",3664525,334996,9.1,145000,0.041732275,7022220,"59.26","3","2","1","3","1","1","1","2","0.605648535564854","0.46839546191248","0.0797607178464606","42","0.81021897810219","114398"
"513",22,"Massachusetts","20-Sep",3641540,325035,8.9,145000,0.041889294,7022220,"57.41","2.5","2","1","3","1","1","1","2","0.629179331306991","0.477659574468085","0.0756608933454877","41","0.877697841726619","125546"
"514",22,"Massachusetts","20-Oct",3675919,296395,8.1,173000,0.048697771,7022220,"50.8996774193548","2","2","1","3","1","1","1.12903225806452","2","0.611801242236025","0.476856835306781","0.0709617180205415","40","0.855036855036855","142346"
"515",22,"Massachusetts","20-Nov",3699806,283487,7.7,154000,0.043133401,7022220,"58.2423333333333","2","2","1","3.83333333333333","1","1","2","2","0.595595595595596","0.479640401903755","0.0628988149498633","40","0.850746268656716","189357"
"516",22,"Massachusetts","20-Dec",3694508,271380,7.3,131000,0.036858549,7022220,"64.0670967741935","1.7741935483871","1.83870967741935","1.61290322580645","4","1","1","2","2","0.600429645542428","0.48385269121813","0.0508149568552253","39","0.796833773087071","304112"
"517",22,"Massachusetts","21-Jan",3693899,276677,7.5,147000,0.041243222,6984723,"68.6045161290322","2","2","2","4","1","0.774193548387097","2","2","0.601651186790506","0.482889733840304","0.0588235294117647","39","0.774025974025974","465726"
"518",22,"Massachusetts","21-Feb",3708222,269738,7.3,162000,0.044993951,6984723,"65.74","2","2","2","4","1","0","2","2","0.602061855670103","0.477571115973742","0.0675422138836773","40","0.805194805194805","558563.5"
"519",22,"Massachusetts","21-Mar",3703116,243726,6.6,211000,0.057487079,6984723,"60.8412903225806","2","2","1.67741935483871","4","1","0","1.67741935483871","2","0.597497393117831","0.478497550353838","0.0576744186046512","40","0.777777777777778","604666"
"520",22,"Massachusetts","21-Apr",3702672,219829,5.9,225000,0.060682181,6984723,"57.225","2","2","1","4","1","0","1","2","0.57979797979798","0.473326359832636","0.0669683257918552","42","0.812356979405034","668174"
"521",22,"Massachusetts","21-May",3689607,183227,5,235000,0.062811048,6984723,"53.8264516129032","1.51612903225806","1.80645161290323","0.903225806451613","3.61290322580645","1","0","0.935483870967742","2","0.587878787878788","0.480452674897119","0.0784140969162996","41","0.819444444444444","702039"
"522",22,"Massachusetts","21-Jun",3724262,201844,5.4,225000,0.06004134,6984723,"21.6673333333333","1","0","0","0","1","0","0","2","0.583583583583584","0.487046632124352","0.0727762803234501","42","0.793650793650794","709046"
"523",22,"Massachusetts","21-Jul",3751308,212560,5.7,309000,0.080306714,6984723,"18.3409677419355","0.451612903225806","0","0","0","1","0","0","2","0.604627766599598","0.489462592202318","0.0980392156862745","42","0.789719626168224","712272"
"524",22,"Massachusetts","21-Aug",3752957,203555,5.4,289000,0.075291749,6984723,"20.37","1","0","0","0","1","0","0","2","0.613293051359517","0.480759093305219","0.0810028929604629","41","0.763723150357995","737579"
"525",22,"Massachusetts","21-Sep",3703310,195264,5.3,281000,0.074161148,6984723,"20.37","1","0","0","0","1","0","0","2","0.589417989417989","0.483425414364641","0.0695238095238095","42","0.753694581280788","787701"
